datetime,longitude,latitude,depth_m,wave_height_m,wave_direction_deg,wave_period_s,wave_peak_period_s,sea_surface_temperature_c,air_temperature_c,wind_speed_kmh,wind_direction_deg,cloud_cover_pct,humidity_pct,moon_phase,turbidity_ntu,salinity_psu,sensor_temp_c,sensor_status
2023-10-02 12:00:00,1.75257,41.18212,20.0,0.14,106.0,2.85,1.85,24.5,24.7,12.3,122.0,60.0,73.0,0.6123055555555555,1.2876980316376043,36.99643770138942,24.59989618984453,0
2023-10-02 13:00:00,1.75257,41.18212,20.0,0.14,109.0,2.8285714285714287,1.7642857142857142,24.5,24.82857142857143,12.171428571428573,125.0,75.85714285714286,72.57142857142857,0.6123055555555555,0.6196562051055335,37.13546217488468,24.62602902325826,0
2023-10-02 14:00:00,1.7525699999999997,41.18212,20.0,0.14,115.66666666666667,2.783333333333333,1.5999999999999999,24.5,25.0,11.799999999999999,134.33333333333334,81.0,73.0,0.6123055555555555,2.33750749083294,37.11516232437087,24.52476750684826,0
2023-10-02 15:00:00,1.75257,41.18212,20.0,0.14,132.0,2.75,1.5,24.5,24.9,11.2,147.0,52.0,76.0,0.6123055555555555,3.8970042193852814,37.117301524388786,24.709612676719484,0
2023-10-02 16:00:00,1.75257,41.18212,20.0,0.14,132.0,2.75,1.5,24.5,24.9,11.2,147.0,52.0,76.0,0.6123055555555555,4.443183219355897,37.050728523123155,24.82747751544193,0
2023-10-02 17:00:00,1.75257,41.18212,20.0,0.14,132.0,2.75,1.5,24.5,24.9,11.2,147.0,52.0,76.0,0.6123055555555555,1.2427691331831332,37.08655692079049,24.585708027224612,0
2023-10-02 18:00:00,1.75257,41.18212,20.0,0.14,132.0,2.75,1.5,24.5,24.9,11.2,147.0,52.0,76.0,0.6123055555555555,1.7104469428675764,36.932006906555955,24.39550083855259,0
2023-10-02 19:00:00,1.75257,41.18212,20.0,0.14,132.0,2.75,1.5,24.5,24.9,11.2,147.0,52.0,76.0,0.6123055555555555,5.048457497787846,37.043797090298646,24.185340540076812,0
2023-10-02 20:00:00,1.75257,41.18212,20.0,0.14,132.0,2.75,1.5,24.5,24.9,11.2,147.0,52.0,76.0,0.6123055555555555,1.052298033933341,36.98057206143683,24.573862801628707,0
2023-10-02 21:00:00,1.75257,41.18212,20.0,0.14,132.0,2.75,1.5,24.5,24.9,11.2,147.0,52.0,76.0,0.6123055555555555,2.565878141691292,36.97713306690251,24.165926695413994,0
2023-10-02 22:00:00,1.75257,41.18212,20.0,0.14,132.0,2.75,1.5,24.5,24.9,11.2,147.0,52.0,76.0,0.6123055555555555,1.8812455067782052,36.994302129345705,24.649084044418576,0
2023-10-02 23:00:00,1.75257,41.18212,20.0,0.14,132.0,2.75,1.5,24.5,24.9,11.2,147.0,52.0,76.0,0.6123055555555555,1.458404097233807,37.000047224860474,24.58358789681401,0
2023-10-03 00:00:00,1.75257,41.18212,20.0,0.14,132.0,2.75,1.5,24.5,24.9,11.2,147.0,52.0,76.0,0.6123055555555555,0.4130546871349554,37.1378175698645,24.797786071543793,0
2023-10-03 01:00:00,1.75257,41.18212,20.0,0.14,132.0,2.75,1.5,24.5,24.9,11.2,147.0,52.0,76.0,0.6123055555555555,2.3788739844887066,37.1558230618724,23.97944586988897,0
2023-10-03 02:00:00,1.75257,41.18212,20.0,0.14,132.0,2.75,1.5,24.5,24.9,11.2,147.0,52.0,76.0,0.6123055555555555,4.269530653601111,36.95829677487263,24.586561090561847,0
2023-10-03 03:00:00,1.75257,41.18212,20.0,0.14,132.0,2.75,1.5,24.5,24.9,11.2,147.0,52.0,76.0,0.6123055555555555,1.5989446549117923,37.00638666736399,24.4885129493444,0
2023-10-03 04:00:00,1.75257,41.18212,20.0,0.14,132.0,2.75,1.5,24.5,24.9,11.2,147.0,52.0,76.0,0.6123055555555555,2.1117757095407375,36.94926449747009,24.671587260930647,0
2023-10-03 05:00:00,1.75257,41.18212,20.0,0.14,132.0,2.75,1.5,24.5,24.9,11.2,147.0,52.0,76.0,0.6123055555555555,1.8279433480350824,37.01371806620611,24.636970076116345,0
2023-10-03 06:00:00,1.75257,41.18212,20.0,0.14,141.0,3.15,1.0,24.5,18.4,5.4,4.0,90.0,92.0,0.6484166666666666,0.9769910719635123,36.945639528496315,24.898810685463708,0
2023-10-03 07:00:00,1.7525699999999997,41.18212,20.0,0.14,138.66666666666666,3.1833333333333336,1.0,24.5,18.266666666666666,5.633333333333333,3.6666666666666665,91.33333333333333,91.66666666666667,0.6484166666666666,0.05,36.978721832604265,24.59180020441203,0
2023-10-03 08:00:00,1.7525699999999997,41.18212,20.0,0.14,138.66666666666666,3.1833333333333336,1.0,24.5,18.266666666666666,5.633333333333333,3.6666666666666665,91.33333333333333,91.66666666666667,0.6484166666666666,2.0319509747263074,36.951570848643485,24.371571688255127,0
2023-10-03 09:00:00,1.75257,41.18212,20.0,0.18,123.0,3.45,1.0,24.5,19.8,9.4,7.0,30.0,82.0,0.6484166666666666,0.9068334613538926,36.928503390552876,24.360091209883876,0
2023-10-03 10:00:00,1.7525699999999997,41.18212,20.0,0.18499999999999997,122.5,3.4875000000000003,1.0,24.5,20.575,8.525,8.75,29.0,79.75,0.6484166666666666,2.733907371743703,36.91125058795069,24.555206591391194,0
2023-10-03 11:00:00,1.75257,41.18212,20.0,0.21000000000000002,119.5,3.675,1.0,24.55,23.6,3.5,88.0,21.5,73.0,0.6484166666666666,2.8895369786792138,37.027189766387906,24.828560089020705,0
2023-10-03 12:00:00,1.75257,41.18212,20.0,0.24,117.0,3.9,1.0,24.8,25.3,6.5,180.0,34.0,70.0,0.6484166666666666,2.512027698850242,37.05549223435336,24.77326864412792,0
2023-10-03 13:00:00,1.75257,41.18212,20.0,0.24,117.0,3.9,1.0,24.8,25.3,6.5,180.0,34.0,70.0,0.6484166666666666,1.2346057824914036,37.14748961972345,24.72084023736581,0
2023-10-03 14:00:00,1.75257,41.18212,20.0,0.24,117.0,3.9,1.0,24.8,25.3,6.5,180.0,34.0,70.0,0.6484166666666666,1.4753098427454248,37.15674246287523,25.084877002017368,0
2023-10-03 15:00:00,1.75257,41.18212,20.0,0.24,117.0,3.9,1.0,24.8,25.3,6.5,180.0,34.0,70.0,0.6484166666666666,2.5865962353280354,37.00368338350762,24.701933986480487,0
2023-10-03 16:00:00,1.75257,41.18212,20.0,0.24,117.0,3.9,1.0,24.8,25.3,6.5,180.0,34.0,70.0,0.6484166666666666,4.290219846680692,37.06280342476042,24.641977394697392,0
2023-10-03 17:00:00,1.75257,41.18212,20.0,0.24,117.0,3.9,1.0,24.8,25.3,6.5,180.0,34.0,70.0,0.6484166666666666,2.609988226772174,36.93371344808507,24.70733011356994,0
2023-10-03 18:00:00,1.75257,41.18212,20.0,0.24,117.0,3.9,1.0,24.8,25.3,6.5,180.0,34.0,70.0,0.6484166666666666,0.05,37.10060613855497,24.759827207490684,0
2023-10-03 19:00:00,1.75257,41.18212,20.0,0.24,117.0,3.9,1.0,24.8,25.3,6.5,180.0,34.0,70.0,0.6484166666666666,1.3206754096081266,37.04048126199553,24.528946795776278,0
2023-10-03 20:00:00,1.75257,41.18212,20.0,0.24,117.0,3.9,1.0,24.8,25.3,6.5,180.0,34.0,70.0,0.6484166666666666,0.9238758129608207,37.08696826177442,24.742707519504382,0
2023-10-03 21:00:00,1.75257,41.18212,20.0,0.24,117.0,3.9,1.0,24.8,25.3,6.5,180.0,34.0,70.0,0.6484166666666666,1.9554369467088457,37.00037572611615,24.93448911121516,0
2023-10-03 22:00:00,1.75257,41.18212,20.0,0.24,117.0,3.9,1.0,24.8,25.3,6.5,180.0,34.0,70.0,0.6484166666666666,0.19158524039878522,36.99162612312495,24.947023072242295,0
2023-10-03 23:00:00,1.75257,41.18212,20.0,0.24,117.0,3.9,1.0,24.8,25.3,6.5,180.0,34.0,70.0,0.6484166666666666,,,,1
2023-10-04 00:00:00,1.75257,41.18212,20.0,0.24,117.0,3.9,1.0,24.8,25.3,6.5,180.0,34.0,70.0,0.6484166666666666,,,,1
2023-10-04 01:00:00,1.75257,41.18212,20.0,0.24,117.0,3.9,1.0,24.8,25.3,6.5,180.0,34.0,70.0,0.6484166666666666,0.9953836996694184,37.001189272849416,24.538593110941076,0
2023-10-04 02:00:00,1.75257,41.18212,20.0,0.24,117.0,3.9,1.0,24.8,25.3,6.5,180.0,34.0,70.0,0.6484166666666666,0.05,36.88860633156988,24.76499507003249,0
2023-10-04 03:00:00,1.75257,41.18212,20.0,0.24,117.0,3.9,1.0,24.8,25.3,6.5,180.0,34.0,70.0,0.6484166666666666,2.599021997816891,36.85672795360292,25.111286833874324,0
2023-10-04 04:00:00,1.75257,41.18212,20.0,0.24,117.0,3.9,1.0,24.8,25.3,6.5,180.0,34.0,70.0,0.6484166666666666,3.025907375433515,36.84368991534669,24.728556412900804,0
2023-10-04 05:00:00,1.75257,41.18212,20.0,0.24,117.0,3.9,1.0,24.8,25.3,6.5,180.0,34.0,70.0,0.6484166666666666,2.9611694644108004,36.84824569786986,24.874091827253874,0
2023-10-04 06:00:00,1.75257,41.18212,20.0,0.24,117.0,3.9,1.0,24.8,25.3,6.5,180.0,34.0,70.0,0.6484166666666666,2.3911960465423974,37.125071060992894,24.702234161109523,0
2023-10-04 07:00:00,1.75257,41.18212,20.0,0.34,126.0,4.81,1.0,24.6,21.619999999999997,5.32,288.4,36.2,84.8,0.684527777777778,,,,1
2023-10-04 08:00:00,1.7525699999999997,41.18212,20.0,0.34,126.33333333333333,4.883333333333333,1.0,24.600000000000005,21.5,5.866666666666667,291.6666666666667,26.333333333333332,82.66666666666667,0.684527777777778,0.6103983772960948,37.019463495382944,24.500628278522644,0
2023-10-04 09:00:00,1.75257,41.18212,20.0,0.34,127.0,5.05,1.0,24.6,23.3,10.5,297.0,61.0,70.0,0.684527777777778,2.990637485302156,37.09539114077433,24.829878528286145,0
2023-10-04 10:00:00,1.75257,41.18212,20.0,0.324,127.0,5.09,1.4,24.6,24.740000000000002,11.3,275.4,18.6,62.0,0.684527777777778,0.6587172663910703,37.02111063686154,24.776181531801655,0
2023-10-04 11:00:00,1.75257,41.18212,20.0,0.32,127.0,5.05,1.5,24.6,26.3,13.5,245.0,3.0,54.0,0.684527777777778,2.1829983722152453,37.00016148031583,24.859295993462005,0
2023-10-04 12:00:00,1.75257,41.18212,20.0,0.32,127.0,5.05,1.5,24.6,26.3,13.5,245.0,3.0,54.0,0.684527777777778,5.040631014389035,36.94014813692899,24.51941563536878,0
2023-10-04 13:00:00,1.75257,41.18212,20.0,0.32,127.0,5.05,1.5,24.6,26.3,13.5,245.0,3.0,54.0,0.684527777777778,3.585829256713302,37.01905289614499,24.68606789791091,0
2023-10-04 14:00:00,1.75257,41.18212,20.0,0.32,127.0,5.05,1.5,24.6,26.3,13.5,245.0,3.0,54.0,0.684527777777778,2.578026166126686,36.93801794635311,24.449740830251386,0
2023-10-04 15:00:00,1.75257,41.18212,20.0,0.32,127.0,5.05,1.5,24.6,26.3,13.5,245.0,3.0,54.0,0.684527777777778,1.726495681598056,37.06563024616092,24.248032222855294,0
2023-10-04 16:00:00,1.75257,41.18212,20.0,0.32,127.0,5.05,1.5,24.6,26.3,13.5,245.0,3.0,54.0,0.684527777777778,0.6496433871479099,36.90087229100796,24.407568889726033,0
2023-10-04 17:00:00,1.75257,41.18212,20.0,0.32,127.0,5.05,1.5,24.6,26.3,13.5,245.0,3.0,54.0,0.684527777777778,4.431844278957842,37.220710856208434,24.55121535509782,0
2023-10-04 18:00:00,1.75257,41.18212,20.0,0.32,127.0,5.05,1.5,24.6,26.3,13.5,245.0,3.0,54.0,0.684527777777778,1.9758932794616988,36.90433202902458,24.608806754746933,0
2023-10-04 19:00:00,1.75257,41.18212,20.0,0.32,127.0,5.05,1.5,24.6,26.3,13.5,245.0,3.0,54.0,0.684527777777778,3.6358375530662523,37.137759733800806,24.512156977410914,0
2023-10-04 20:00:00,1.75257,41.18212,20.0,0.32,127.0,5.05,1.5,24.6,26.3,13.5,245.0,3.0,54.0,0.684527777777778,5.0722860059729715,36.92903787632181,24.635199602798366,0
2023-10-04 21:00:00,1.75257,41.18212,20.0,0.32,127.0,5.05,1.5,24.6,26.3,13.5,245.0,3.0,54.0,0.684527777777778,1.3877933689780955,36.937757570612376,24.479581665404123,0
2023-10-04 22:00:00,1.75257,41.18212,20.0,0.32,127.0,5.05,1.5,24.6,26.3,13.5,245.0,3.0,54.0,0.684527777777778,2.2943920873825556,36.95273984728206,24.916161862677583,0
2023-10-04 23:00:00,1.75257,41.18212,20.0,0.32,127.0,5.05,1.5,24.6,26.3,13.5,245.0,3.0,54.0,0.684527777777778,2.8832961410136115,36.936063540322706,24.56896770089153,0
2023-10-05 00:00:00,1.75257,41.18212,20.0,0.32,127.0,5.05,1.5,24.6,26.3,13.5,245.0,3.0,54.0,0.684527777777778,0.9471483003167531,36.92182292447965,24.459749818701887,0
2023-10-05 01:00:00,1.75257,41.18212,20.0,0.32,127.0,5.05,1.5,24.6,26.3,13.5,245.0,3.0,54.0,0.684527777777778,2.4370088487493833,36.91567548085429,24.61282467696308,0
2023-10-05 02:00:00,1.75257,41.18212,20.0,0.32,127.0,5.05,1.5,24.6,26.3,13.5,245.0,3.0,54.0,0.684527777777778,1.7944180338576319,36.96453701280855,24.503866660184695,0
2023-10-05 03:00:00,1.75257,41.18212,20.0,0.32,127.0,5.05,1.5,24.6,26.3,13.5,245.0,3.0,54.0,0.684527777777778,1.3376155707309172,37.073705304330325,24.47969014543805,0
2023-10-05 04:00:00,1.75257,41.18212,20.0,0.32,127.0,5.05,1.5,24.6,26.3,13.5,245.0,3.0,54.0,0.684527777777778,1.6230399188037872,37.0886354878853,24.460176083627648,0
2023-10-05 05:00:00,1.75257,41.18212,20.0,0.32,127.0,5.05,1.5,24.6,26.3,13.5,245.0,3.0,54.0,0.684527777777778,3.1074928739978445,36.85256625638743,24.763182691156302,0
2023-10-05 06:00:00,1.75257,41.18212,20.0,0.32,127.0,5.05,1.5,24.6,26.3,13.5,245.0,3.0,54.0,0.684527777777778,1.450350048626019,36.94466433988809,24.60551974077382,0
2023-10-05 07:00:00,1.75257,41.18212,20.0,0.29000000000000004,152.5,4.0,1.0,24.5,20.1,4.3,345.5,29.5,91.0,0.7178611111111112,2.4469565555060893,36.948666222476945,24.67469887487349,0
2023-10-05 08:00:00,1.75257,41.18212,20.0,0.26,151.0,4.0,1.0,24.5,19.8,4.0,355.0,25.0,90.0,0.7178611111111112,1.923864767424796,36.8589781395298,24.475018867014462,0
2023-10-05 09:00:00,1.7525699999999997,41.18212,20.0,0.24666666666666667,150.33333333333334,4.0,1.0,24.5,20.933333333333334,4.733333333333333,355.6666666666667,24.333333333333332,84.0,0.7178611111111112,4.175473260621127,36.931479991146404,24.404306391473227,0
2023-10-05 10:00:00,1.7525699999999997,41.18212,20.0,0.24,150.0,4.0,1.0,24.5,21.5,5.1,356.0,24.0,81.0,0.7178611111111112,4.75290277837631,37.16867355580466,24.41636075781477,0
2023-10-05 11:00:00,1.75257,41.18212,20.0,0.23199999999999998,149.6,4.0,1.0,24.68,23.98,3.7,276.6,40.2,75.0,0.7178611111111112,2.2805417195597437,36.90370190534179,24.7937256207194,0
2023-10-05 12:00:00,1.7525699999999997,41.18212,20.0,0.22,148.66666666666666,4.0,1.0,24.833333333333332,24.900000000000002,7.0,201.33333333333334,71.0,71.33333333333333,0.7178611111111112,5.882123997463017,37.03311779286068,25.000588860323376,0
2023-10-05 13:00:00,1.75257,41.18212,20.0,0.21000000000000002,148.0,4.0,1.0,24.9,25.200000000000003,11.2,183.0,85.5,72.5,0.7178611111111112,5.491556167137693,37.07766182269728,25.04810966023834,0
2023-10-05 14:00:00,1.75257,41.18212,20.0,0.2,147.0,4.1,1.5,25.0,24.9,14.6,189.0,34.0,75.0,0.7178611111111112,2.834583544803135,36.98946647390332,24.848824661924567,0
2023-10-05 15:00:00,1.75257,41.18212,20.0,0.2,145.0,4.3,1.85,25.0,25.4,15.3,195.0,7.0,71.0,0.7178611111111112,3.3278723985033456,36.832239655644685,24.937917451605195,0
2023-10-05 16:00:00,1.75257,41.18212,20.0,0.2,145.0,4.3,1.85,25.0,25.4,15.3,195.0,7.0,71.0,0.7178611111111112,3.6474873744620884,36.969580394944074,24.79826204743096,0
2023-10-05 17:00:00,1.7525699999999997,41.18212,20.0,0.20000000000000004,141.33333333333334,4.666666666666667,1.9000000000000001,24.96666666666667,25.333333333333332,15.666666666666666,195.0,16.333333333333332,68.33333333333333,0.7178611111111112,4.895094399678884,36.93989194311808,25.162573567101628,0
2023-10-05 18:00:00,1.7525699999999997,41.18212,20.0,0.20000000000000004,141.33333333333334,4.666666666666667,1.9000000000000001,24.96666666666667,25.333333333333332,15.666666666666666,195.0,16.333333333333332,68.33333333333333,0.7178611111111112,2.778675974228803,36.913470169107434,25.058177731867744,0
2023-10-05 19:00:00,1.7525699999999997,41.18212,20.0,0.20000000000000004,141.33333333333334,4.666666666666667,1.9000000000000001,24.96666666666667,25.333333333333332,15.666666666666666,195.0,16.333333333333332,68.33333333333333,0.7178611111111112,3.0710429219262245,37.051637398948294,24.820179182500166,0
2023-10-05 20:00:00,1.7525699999999997,41.18212,20.0,0.20000000000000004,141.33333333333334,4.666666666666667,1.9000000000000001,24.96666666666667,25.333333333333332,15.666666666666666,195.0,16.333333333333332,68.33333333333333,0.7178611111111112,3.581311699493636,37.033274161767935,24.936027751517486,0
2023-10-05 21:00:00,1.7525699999999997,41.18212,20.0,0.20000000000000004,141.33333333333334,4.666666666666667,1.9000000000000001,24.96666666666667,25.333333333333332,15.666666666666666,195.0,16.333333333333332,68.33333333333333,0.7178611111111112,3.515420366909228,36.7701394268761,24.707816831797455,0
2023-10-05 22:00:00,1.7525699999999997,41.18212,20.0,0.20000000000000004,141.33333333333334,4.666666666666667,1.9000000000000001,24.96666666666667,25.333333333333332,15.666666666666666,195.0,16.333333333333332,68.33333333333333,0.7178611111111112,0.05,36.95238460748801,24.988094143123348,0
2023-10-05 23:00:00,1.7525699999999997,41.18212,20.0,0.20000000000000004,141.33333333333334,4.666666666666667,1.9000000000000001,24.96666666666667,25.333333333333332,15.666666666666666,195.0,16.333333333333332,68.33333333333333,0.7178611111111112,3.5047284530080485,36.97633810521279,24.454080389888805,0
2023-10-06 00:00:00,1.7525699999999997,41.18212,20.0,0.20000000000000004,141.33333333333334,4.666666666666667,1.9000000000000001,24.96666666666667,25.333333333333332,15.666666666666666,195.0,16.333333333333332,68.33333333333333,0.7178611111111112,1.0989295252810478,36.9498608797369,24.941133634486185,0
2023-10-06 01:00:00,1.7525699999999997,41.18212,20.0,0.20000000000000004,141.33333333333334,4.666666666666667,1.9000000000000001,24.96666666666667,25.333333333333332,15.666666666666666,195.0,16.333333333333332,68.33333333333333,0.7178611111111112,2.9045806934343013,36.94581315363582,25.133513640028276,0
2023-10-06 02:00:00,1.7525699999999997,41.18212,20.0,0.20000000000000004,141.33333333333334,4.666666666666667,1.9000000000000001,24.96666666666667,25.333333333333332,15.666666666666666,195.0,16.333333333333332,68.33333333333333,0.7178611111111112,2.0098291345814454,36.86703768961708,24.93000475075212,0
2023-10-06 03:00:00,1.7525699999999997,41.18212,20.0,0.20000000000000004,141.33333333333334,4.666666666666667,1.9000000000000001,24.96666666666667,25.333333333333332,15.666666666666666,195.0,16.333333333333332,68.33333333333333,0.7178611111111112,3.765177273215638,37.10443252495725,25.15356989444097,0
2023-10-06 04:00:00,1.7525699999999997,41.18212,20.0,0.20000000000000004,141.33333333333334,4.666666666666667,1.9000000000000001,24.96666666666667,25.333333333333332,15.666666666666666,195.0,16.333333333333332,68.33333333333333,0.7178611111111112,5.172988681175774,36.90831127466259,24.942938842080903,0
2023-10-06 05:00:00,1.7525699999999997,41.18212,20.0,0.20000000000000004,141.33333333333334,4.666666666666667,1.9000000000000001,24.96666666666667,25.333333333333332,15.666666666666666,195.0,16.333333333333332,68.33333333333333,0.7178611111111112,0.05,36.91278756859944,24.942178247765135,0
2023-10-06 06:00:00,1.7525699999999997,41.18212,20.0,0.20000000000000004,141.33333333333334,4.666666666666667,1.9000000000000001,24.96666666666667,25.333333333333332,15.666666666666666,195.0,16.333333333333332,68.33333333333333,0.7178611111111112,2.600783936204576,36.94215985567544,25.195068238065137,0
2023-10-06 07:00:00,1.75257,41.18212,20.0,0.1,161.0,3.6,1.0,24.5,18.9,4.9,343.0,1.0,90.0,0.7484166666666667,2.7609175155754415,36.74025637473474,24.56215932898436,0
2023-10-06 08:00:00,1.75257,41.18212,20.0,0.1,163.4,3.5700000000000003,1.0,24.5,18.779999999999998,4.42,344.2,1.0,88.8,0.7484166666666667,3.02323243071681,37.15278825272313,24.57553994316212,0
2023-10-06 09:00:00,1.75257,41.18212,20.0,0.1,165.0,3.55,1.0,24.5,18.7,4.1,345.0,1.0,88.0,0.7484166666666667,1.2150096283743834,36.9361565734873,24.558693423534578,0
2023-10-06 10:00:00,1.75257,41.18212,20.0,0.1,166.0,3.55,1.0,24.5,20.7,5.9,346.0,0.0,78.0,0.7484166666666667,0.09655380927788837,37.14244406808865,24.322443333214462,0
2023-10-06 11:00:00,1.7525699999999997,41.18212,20.0,0.10000000000000002,168.5,3.5499999999999994,1.0,24.55,23.7,3.0,281.0,0.5,71.5,0.7484166666666668,2.9331844472135975,37.049167625559434,24.455690605564143,0
2023-10-06 12:00:00,1.75257,41.18212,20.0,0.1,169.0,3.55,1.0,24.6,24.5,2.3,231.0,1.0,69.0,0.7484166666666667,2.5684687857956705,37.04461274385054,24.39450368762269,0
2023-10-06 13:00:00,1.75257,41.18212,20.0,0.08,168.0,3.6,1.0,24.7,25.8,11.2,182.0,0.0,69.0,0.7484166666666667,0.8989492570229994,37.17285001802639,24.668839365194046,0
2023-10-06 14:00:00,1.75257,41.18212,20.0,0.08,167.0,3.65,1.0,24.8,25.7,11.6,196.0,0.0,72.0,0.7484166666666667,1.691375052713763,37.12739261512836,24.79843527396188,0
2023-10-06 15:00:00,1.75257,41.18212,20.0,0.08,166.5,3.675,1.0,24.8,25.5,12.85,189.5,2.0,73.0,0.7484166666666667,0.05,36.89471596745922,24.79947326132426,0
2023-10-06 16:00:00,1.75257,41.18212,20.0,0.08,166.0,3.7,1.0,24.8,25.3,14.1,183.0,4.0,74.0,0.7484166666666667,4.708330829393324,36.996962988636916,25.033378992381582,0
2023-10-06 17:00:00,1.75257,41.18212,20.0,0.08,166.0,3.7,1.0,24.8,25.3,14.1,183.0,4.0,74.0,0.7484166666666667,1.2779769225299917,36.9069425313197,24.82184081911022,0
2023-10-06 18:00:00,1.75257,41.18212,20.0,0.08,166.0,3.7,1.0,24.8,25.3,14.1,183.0,4.0,74.0,0.7484166666666667,4.720637753146623,37.12374934354906,24.78815394125616,0
2023-10-06 19:00:00,1.75257,41.18212,20.0,0.08,166.0,3.7,1.0,24.8,25.3,14.1,183.0,4.0,74.0,0.7484166666666667,1.5281717865707294,37.09806863849726,24.647075147821337,0
2023-10-06 20:00:00,1.75257,41.18212,20.0,0.08,166.0,3.7,1.0,24.8,25.3,14.1,183.0,4.0,74.0,0.7484166666666667,1.710191537822304,37.00627656875514,24.99129764818263,0
2023-10-06 21:00:00,1.75257,41.18212,20.0,0.08,166.0,3.7,1.0,24.8,25.3,14.1,183.0,4.0,74.0,0.7484166666666667,,,,1
2023-10-06 22:00:00,1.75257,41.18212,20.0,0.08,166.0,3.7,1.0,24.8,25.3,14.1,183.0,4.0,74.0,0.7484166666666667,,,,1
2023-10-06 23:00:00,1.75257,41.18212,20.0,0.08,166.0,3.7,1.0,24.8,25.3,14.1,183.0,4.0,74.0,0.7484166666666667,,,,1
2023-10-07 00:00:00,1.75257,41.18212,20.0,0.08,166.0,3.7,1.0,24.8,25.3,14.1,183.0,4.0,74.0,0.7484166666666667,,,,1
2023-10-07 01:00:00,1.75257,41.18212,20.0,0.08,166.0,3.7,1.0,24.8,25.3,14.1,183.0,4.0,74.0,0.7484166666666667,,,,1
2023-10-07 02:00:00,1.75257,41.18212,20.0,0.08,166.0,3.7,1.0,24.8,25.3,14.1,183.0,4.0,74.0,0.7484166666666667,,,,1
2023-10-07 03:00:00,1.75257,41.18212,20.0,0.08,166.0,3.7,1.0,24.8,25.3,14.1,183.0,4.0,74.0,0.7484166666666667,,,,1
2023-10-07 04:00:00,1.75257,41.18212,20.0,0.08,166.0,3.7,1.0,24.8,25.3,14.1,183.0,4.0,74.0,0.7484166666666667,,,,1
2023-10-07 05:00:00,1.75257,41.18212,20.0,0.08,166.0,3.7,1.0,24.8,25.3,14.1,183.0,4.0,74.0,0.7484166666666667,,,,1
2023-10-07 06:00:00,1.75257,41.18212,20.0,0.08,166.0,3.7,1.0,24.8,25.3,14.1,183.0,4.0,74.0,0.7484166666666667,,,,1
2023-10-07 07:00:00,1.7525699999999997,41.18212,20.0,0.08,158.66666666666666,4.516666666666667,1.0,24.600000000000005,20.033333333333335,3.4,356.0,13.666666666666666,88.33333333333333,0.7817500000000001,,,,1
2023-10-07 08:00:00,1.75257,41.18212,20.0,0.08,158.0,4.55,1.0,24.6,19.9,3.6,360.0,13.0,89.0,0.7817500000000001,,,,1
2023-10-07 09:00:00,1.75257,41.18212,20.0,0.08,158.0,4.6,1.0,24.6,20.75,5.4,358.5,20.5,85.0,0.7817500000000001,,,,1
2023-10-07 10:00:00,1.75257,41.18212,20.0,0.08,158.0,4.6,1.0,24.6,20.75,5.4,358.5,20.5,85.0,0.7817500000000001,,,,1
2023-10-07 11:00:00,1.7525699999999997,41.18212,20.0,0.08,157.0,4.6,1.0,24.766666666666666,23.900000000000002,2.566666666666667,124.33333333333333,92.33333333333333,75.33333333333333,0.7817500000000001,,,,1
2023-10-07 12:00:00,1.75257,41.18212,20.0,0.08,157.0,4.6,1.0,24.85,24.7,4.1,167.5,68.5,71.0,0.7817500000000001,,,,1
2023-10-07 13:00:00,1.75257,41.18212,20.0,0.09,157.0,4.6,1.0,24.9,25.45,7.75,155.0,31.0,66.5,0.7817500000000001,,,,1
2023-10-07 14:00:00,1.75257,41.18212,20.0,0.1,157.0,4.6,1.0,25.0,25.8,10.7,160.0,7.0,66.0,0.7817500000000001,,,,1
2023-10-07 15:00:00,1.75257,41.18212,20.0,0.1,157.0,4.6,1.0,25.0,25.8,10.7,160.0,7.0,66.0,0.7817500000000001,,,,1
2023-10-07 16:00:00,1.75257,41.18212,20.0,0.1,157.0,4.6,1.0,25.0,25.2,13.7,150.0,2.0,69.0,0.7817500000000001,,,,1
2023-10-07 17:00:00,1.75257,41.18212,20.0,0.1,157.0,4.55,1.0,25.0,24.4,12.9,144.0,0.0,75.0,0.7817500000000001,,,,1
2023-10-07 18:00:00,1.75257,41.18212,20.0,0.1,157.0,4.55,1.0,25.0,24.4,12.9,144.0,0.0,75.0,0.7817500000000001,,,,1
2023-10-07 19:00:00,1.75257,41.18212,20.0,0.1,157.0,4.55,1.0,25.0,24.4,12.9,144.0,0.0,75.0,0.7817500000000001,,,,1
2023-10-07 20:00:00,1.75257,41.18212,20.0,0.1,157.0,4.55,1.0,25.0,24.4,12.9,144.0,0.0,75.0,0.7817500000000001,,,,1
2023-10-07 21:00:00,1.75257,41.18212,20.0,0.1,157.0,4.55,1.0,25.0,24.4,12.9,144.0,0.0,75.0,0.7817500000000001,,,,1
2023-10-07 22:00:00,1.75257,41.18212,20.0,0.1,157.0,4.55,1.0,25.0,24.4,12.9,144.0,0.0,75.0,0.7817500000000001,,,,1
2023-10-07 23:00:00,1.75257,41.18212,20.0,0.1,157.0,4.55,1.0,25.0,24.4,12.9,144.0,0.0,75.0,0.7817500000000001,0.39037874624742774,37.123668199774166,24.718992532908285,0
